case_number	case_name	n_sequences	n_changes	group_name	gt_candidates	test_status	initial_region_span	gap_history	best_candidates	direction_L1	rank_L1_L2	bc_breakpoints_target	gt_breakpoints_target	p_value_vs_L1	p_value_vs_L2	alternative_candidates
37	ON843180.1	446	58	B.1.1	N/A	N/A	1-52,53-58		B.1.NmC3 + B.1.8.NmC2	>>	N/A	52-53	N/A	9.90e-03	2.69e-89	[], []
37	OP414354.1	446	56	B.1.1	N/A	N/A	1-50,51-56		B.1.NmC3 + B.1.8.NmC2	>>	N/A	50-51	N/A	9.90e-03	6.53e-72	[], []
37	OP536689.2	446	61	B.1.1	N/A	N/A	1-55,56-61		B.1.NmC4 + B.1.8.NmC2	>>	N/A	55-56	N/A	8.57e-03	6.36e-85	[], []
37	OR146310.1	446	60	B.1.1	N/A	N/A	1-55,56-60		B.1.1 + A.1.NmC1	>>	N/A	55-56	N/A	3.07e-03	3.07e-156	[], []
37	OP390208.1	446	62	B.1.1	N/A	N/A	1-42,45-62	42-45	B.1.NmC8 + B.1.8.NmC1	>>	N/A	44-45	N/A	5.29e-29	4.34e-80	[], []
37	OP123041.1	446	64	B.1.1	N/A	N/A	1-28,30-64	28-30	B.1.1 + B.1.13	<<	N/A	28-29	N/A	3.30e-02	1.01e-08	[], []
37	OP626107.1	446	63	B.1.1	N/A	N/A	1-57,58-63		B.1.NmC3 + B.1.8.NmC2	>>	N/A	57-58	N/A	9.90e-03	3.00e-115	[], []
37	OP626109.1	446	60	B.1.1	N/A	N/A	1-54,55-60		B.1.NmC3 + B.1.8.NmC2	>>	N/A	54-55	N/A	9.90e-03	1.50e-95	[], []
37	OP626110.1	446	60	B.1.1	N/A	N/A	1-54,55-60		B.1.NmC8 + B.1.8.NmC2	>>	N/A	54-55	N/A	1.02e-10	1.53e-88	[], []
37	OP626111.1	446	61	B.1.1	N/A	N/A	1-55,56-61		B.1.NmC8 + B.1.8.NmC2	>>	N/A	55-56	N/A	1.02e-10	8.20e-106	[], []
37	OP626114.1	446	59	B.1.1	N/A	N/A	1-53,54-59		B.1.NmC3 + B.1.8.NmC2	>>	N/A	53-54	N/A	9.90e-03	2.77e-89	[], []
37	OP626121.1	446	61	B.1.1	N/A	N/A	1-55,56-61		B.1.NmC3 + B.1.8.NmC2	>>	N/A	55-56	N/A	9.95e-03	1.36e-102	[], []
37	OP626132.1	446	64	B.1.1	N/A	N/A	1-57,58-64		B.1.NmC8 + B.1.1	>>	N/A	57-58	N/A	2.31e-10	1.31e-04	[], []
37	OP689681.1	446	60	B.1.1	N/A	N/A	1-54,55-60		B.1.NmC3 + B.1.8.NmC2	>>	N/A	54-55	N/A	9.90e-03	1.50e-95	[], []
37	OQ468525.1	446	63	B.1.1	N/A	N/A	1-36,37-63		B.1.2.NmC3 + B.1.7.NmC1	<<	N/A	36-37	N/A	2.62e-63	1.15e-26	[], []
37	OQ468832.1	446	61	B.1.1	N/A	N/A	1-6,7-38,39-61	6-39 -> 	B.1.7 + F.3 + B.1.7	<<	N/A	6-7, 38-39	N/A	4.11e-25	1.32e-68	[], []
37	OR146326.1	446	64	B.1.1	N/A	N/A	1-59,60-64		B.1.1 + A.1.NmC1	>>	N/A	59-60	N/A	3.07e-03	6.08e-182	[], []
37	OP440572.1	446	62	B.1.1	N/A	N/A	1-3,4-7,8-62	3-8 -> 	B.1.1 + B.1.21 + B.1.1	<<	N/A	3-4, 7-8	N/A	1.22e-04	4.55e-66	[], []
37	OQ348856.1	446	61	B.1.1	N/A	N/A	1-21,22-61		B.1.21 + B.1.1	>>	N/A	21-22	N/A	4.38e-59	1.57e-04	[], []
37	OP245336.1	446	58	B.1.1	N/A	N/A	1-52,53-58		B.1.NmC3 + B.1.8.NmC2	>>	N/A	52-53	N/A	9.95e-03	2.76e-89	[], []
37	OP440593.1	446	61	B.1.1	N/A	N/A	1-41,42-61		B.1.1.NmC1 + B.1	>>	N/A	41-42	N/A	1.34e-77	1.56e-25	[], []
37	OP310055.1	446	61	B.1.1	N/A	N/A	1-55,56-61		B.1.NmC4 + B.1.8.NmC2	>>	N/A	55-56	N/A	8.57e-03	6.36e-85	[], []
37	OP536787.1	446	61	B.1.1	N/A	N/A	1-57,58-61		B.1.6 + C.1.NmC2	>>	N/A	57-58	N/A	6.14e+08	3.07e-97	[], []
37	OP689658.1	446	57	B.1.1	N/A	N/A	1-50,51-54,55-57	50-55 -> 	B.1.NmC6 + B.1.13.NmC1 + B.1.NmC6	>>	N/A	50-51, 54-55	N/A	2.76e-22	1.31e-22	[], []
37	OP894042.1	446	61	B.1.1	N/A	N/A	1-54,55-61		B.1.NmC5 + B.1.13.NmC3	>>	N/A	54-55	N/A	1.05e-09	2.22e-11	[], []
37	OQ320460.1	446	65	B.1.1	N/A	N/A	1-52,53-65		B.1.17.NmC3 + B.1.13.NmC2	>>	N/A	52-53	N/A	4.46e-54	3.73e-45	[], []
37	OR464214.1	446	64	B.1.1	N/A	N/A	1-52,53-64		B.1.17.NmC3 + B.1.8.NmC2	>>	N/A	52-53	N/A	1.58e-47	3.95e-125	[], []
37	OR146336.1	446	59	B.1.1	N/A	N/A	1-52,55-59	52-55	B.1.NmC3 + A.1.NmC1	>>	N/A	54-55	N/A	1.26e-01	8.57e-152	[], []
37	OP594194.1	446	63	B.1.1	N/A	N/A	1-56,57-63		B.1.NmC3 + B.1.14	>>	N/A	56-57	N/A	6.91e-03	9.68e-25	[], []
37	OP594202.1	446	64	B.1.1	N/A	N/A	1-56,57-59,60-64	56-60 -> 	B.1.NmC3 + B.1.14 + B.1.NmC3	>>	N/A	56-57, 59-60	N/A	6.74e-03	1.70e-32	[], []
37	OP626137.1	446	62	B.1.1	N/A	N/A	1-48,49-62		B.1.NmC5 + B.1.NmC8	>>	N/A	48-49	N/A	4.77e-03	2.21e-43	[], []
37	OR264437.1	446	60	B.1.1	N/A	N/A	1-48,49-60		B.1.1 + B.1.8.NmC1	>>	N/A	48-49	N/A	2.08e-02	5.30e-94	[], []
37	OR264438.1	446	61	B.1.1	N/A	N/A	1-49,50-61		B.1.1 + B.1.8.NmC1	>>	N/A	49-50	N/A	2.08e-02	7.25e-107	[], []
37	OR264439.1	446	58	B.1.1	N/A	N/A	1-46,47-58		B.1.1 + B.1.8.NmC1	>>	N/A	46-47	N/A	2.08e-02	4.94e-94	[], []
37	OP555660.1	446	60	B.1.1	N/A	N/A	1-54,55-60		B.1.NmC3 + B.1.8.NmC2	>>	N/A	54-55	N/A	9.90e-03	2.04e-102	[], []
37	OR865760.1	446	60	B.1.1	N/A	N/A	1-46,47-55,56-60	46-56 -> 	B.1.17.NmC3 + B.1.12.NmC1 + B.1.17.NmC3	>>	N/A	46-47, 55-56	N/A	8.44e-65	1.15e-78	[], []
38	OP890360.1	116	50	B.1.17.NmC4	N/A	N/A	1-39,40-50		B.1.NmC9 + B.1.17.NmC6	>>	N/A	39-40	N/A	2.75e-63	4.62e-08	[], []
38	OP890362.1	116	51	B.1.17.NmC4	N/A	N/A	1-43,44-51		B.1.17.NmC3 + B.1.17.NmC4	>>	N/A	43-44	N/A	1.41e-27	5.09e-01	[], []
38	OP890363.1	116	51	B.1.17.NmC4	N/A	N/A	1-44,45-51		B.1.NmC7 + B.1.17	>>	N/A	44-45	N/A	1.39e-72	5.04e-32	[], []
38	OP890407.1	116	50	B.1.17.NmC4	N/A	N/A	1-17,18-50		B.1.22 + B.1.17.NmC6	>>	N/A	17-18	N/A	1.23e-31	3.28e-03	[], []
38	OP890424.1	116	51	B.1.17.NmC4	N/A	N/A	1-47,48-51		B.1.17.NmC4 + C.1.NmC2	>>	N/A	47-48	N/A	4.40e+01	2.83e-108	[], []
38	OP414321.1	116	55	B.1.17.NmC4	N/A	N/A	1-50,53-55	50-53	B.1.17.NmC4 + B.1.18	>>	N/A	50-51	N/A	9.28e+49	2.48e-45	[], []
38	OP680497.1	116	50	B.1.17.NmC4	N/A	N/A	1-46,47-50		B.1.17.NmC4 + C.1.NmC2	>>	N/A	46-47	N/A	4.40e+01	1.57e-100	[], []
38	OP680498.1	116	49	B.1.17.NmC4	N/A	N/A	1-45,46-49		B.1.17.NmC4 + C.1.NmC2	>>	N/A	45-46	N/A	4.40e+01	3.29e-93	[], []
38	OP722501.1	116	49	B.1.17.NmC4	N/A	N/A	1-45,46-49		B.1.17.NmC4 + C.1.NmC2	>>	N/A	45-46	N/A	4.40e+01	9.88e-93	[], []
38	OP390201.1	116	53	B.1.17.NmC4	N/A	N/A	1-47,49-53	47-49	B.1.17.NmC4 + B.1.17.NmC6	>>	N/A	47-48	N/A	3.62e-01	1.45e-22	[], []
38	OP440551.1	116	49	B.1.17.NmC4	N/A	N/A	1-42,43-49		B.1.17.NmC3 + B.1.17	>>	N/A	42-43	N/A	3.02e-27	1.04e-24	[], []
38	OP615261.1	116	48	B.1.17.NmC4	N/A	N/A	1-44,45-48		B.1.17.NmC4 + C.1.NmC2	>>	N/A	44-45	N/A	4.40e+01	4.13e-86	[], []
38	OP879755.1	116	54	B.1.17.NmC4	N/A	N/A	1-38,39-54		B.1.3.NmC1 + B.1.17.NmC4	>>	N/A	38-39	N/A	2.80e-95	8.35e-03	[], []
38	OP440531.1	116	49	B.1.17.NmC4	N/A	N/A	1-45,46-49		B.1.17.NmC4 + C.1.NmC2	>>	N/A	45-46	N/A	4.38e+01	4.93e-93	[], []
38	OP440532.1	116	49	B.1.17.NmC4	N/A	N/A	1-45,46-49		B.1.17.NmC4 + C.1.NmC2	>>	N/A	45-46	N/A	4.38e+01	4.93e-93	[], []
38	OP440563.1	116	48	B.1.17.NmC4	N/A	N/A	1-44,45-48		B.1.17.NmC4 + C.1.NmC2	>>	N/A	44-45	N/A	4.40e+01	4.13e-86	[], []
38	OP440548.1	116	49	B.1.17.NmC4	N/A	N/A	1-45,46-49		B.1.17.NmC4 + C.1.NmC2	>>	N/A	45-46	N/A	4.40e+01	4.65e-101	[], []
38	OP440583.1	116	50	B.1.17.NmC4	N/A	N/A	1-44,47-50	44-47	B.1.17.NmC4 + C.1.NmC2	>>	N/A	44-45	N/A	3.12e+51	1.75e-44	[], []
38	OP440592.1	116	50	B.1.17.NmC4	N/A	N/A	1-45,46-50		B.1.NmC4 + B.1.17	>>	N/A	45-46	N/A	2.89e-54	3.02e-12	[], []
38	OP879762.1	116	50	B.1.17.NmC4	N/A	N/A	1-39,40-50		B.1.NmC2 + B.1.17.NmC6	>>	N/A	39-40	N/A	1.01e-32	9.68e-02	[], []
38	OP580609.1	116	50	B.1.17.NmC4	N/A	N/A	1-46,47-50		B.1.17.NmC4 + C.1.NmC2	>>	N/A	46-47	N/A	4.40e+01	2.37e-101	[], []
38	OP580608.1	116	53	B.1.17.NmC4	N/A	N/A	1-48,49-53		B.1.17.NmC4 + B.1.11.NmC2	>>	N/A	48-49	N/A	3.75e-01	1.40e-128	[], []
38	OP539923.1	116	51	B.1.17.NmC4	N/A	N/A	1-41,42-51		B.1.3.NmC2 + B.1.17	>>	N/A	41-42	N/A	4.34e-98	3.85e-42	[], []
38	OP820457.1	116	51	B.1.17.NmC4	N/A	N/A	1-47,48-51		B.1.17.NmC4 + C.1.NmC2	>>	N/A	47-48	N/A	4.38e+01	5.64e-106	[], []
38	OP442561.2	116	53	B.1.17.NmC4	N/A	N/A	1-49,50-53		B.1.17.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	4.38e+01	1.07e-120	[], []
38	OP539936.1	116	50	B.1.17.NmC4	N/A	N/A	1-45,46-50		B.1.17.NmC4 + B.1.11.NmC2	>>	N/A	45-46	N/A	3.77e-01	6.17e-108	[], []
38	OP442548.1	116	50	B.1.17.NmC4	N/A	N/A	1-21,22-50		B.1.21 + B.1.17	>>	N/A	21-22	N/A	2.22e-98	6.14e-35	[], []
38	OQ330975.1	116	49	B.1.17.NmC4	N/A	N/A	1-45,46-49		B.1.17.NmC4 + C.1.NmC2	>>	N/A	45-46	N/A	4.40e+01	1.14e-99	[], []
38	OP539891.1	116	49	B.1.17.NmC4	N/A	N/A	1-45,46-49		B.1.17.NmC4 + C.1.NmC2	>>	N/A	45-46	N/A	4.40e+01	3.29e-93	[], []
38	OP539892.1	116	50	B.1.17.NmC4	N/A	N/A	1-40,41-50		B.1.11.NmC2 + B.1.17	>>	N/A	40-41	N/A	1.00e-97	4.29e-35	[], []
38	OP539890.1	116	51	B.1.17.NmC4	N/A	N/A	1-47,48-51		B.1.17.NmC4 + C.1.NmC2	>>	N/A	47-48	N/A	4.38e+01	4.70e-109	[], []
38	OP539893.1	116	56	B.1.17.NmC4	N/A	N/A	1-51,52-56		B.1.17.NmC4 + B.1.11.NmC2	>>	N/A	51-52	N/A	3.77e-01	1.92e-152	[], []
38	OP539894.1	116	56	B.1.17.NmC4	N/A	N/A	1-47,49-56	47-49	B.1.17.NmC4 + A.1.NmC3	>>	N/A	48-49	N/A	3.53e-01	3.33e-123	[], []
38	OP539885.1	116	51	B.1.17.NmC4	N/A	N/A	1-47,48-51		B.1.17.NmC4 + C.1.NmC2	>>	N/A	47-48	N/A	4.40e+01	4.71e-108	[], []
38	OP539899.1	116	51	B.1.17.NmC4	N/A	N/A	1-46,47-51		B.1.17.NmC4 + B.1.11.NmC2	>>	N/A	46-47	N/A	3.75e-01	4.41e-114	[], []
38	OP539930.1	116	51	B.1.17.NmC4	N/A	N/A	1-45,49-51	45-49	B.1.17.NmC4 + B.1.2.NmC4	>>	N/A	48-49	N/A	1.94e-01	7.07e-97	[], []
38	OP539895.1	116	53	B.1.17.NmC4	N/A	N/A	1-49,50-53		B.1.17.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	4.38e+01	6.70e-121	[], []
38	OP539896.1	116	56	B.1.17.NmC4	N/A	N/A	1-43,44-50,51-56	43-51 -> 	B.1.17.NmC4 + B.1.6 + B.1.17.NmC4	>>	N/A	43-44, 50-51	N/A	2.28e-05	6.96e-64	[], []
38	OP539939.1	116	49	B.1.17.NmC4	N/A	N/A	1-45,46-49		B.1.17.NmC4 + C.1.NmC2	>>	N/A	45-46	N/A	4.40e+01	1.97e-93	[], []
38	OP539912.1	116	56	B.1.17.NmC4	N/A	N/A	1-47,50-56	47-50	B.1.17.NmC4 + B.1.2.NmC4	>>	N/A	47-48	N/A	9.82e+37	5.83e-71	[], []
38	OP539906.1	116	51	B.1.17.NmC4	N/A	N/A	1-46,47-51		B.1.17.NmC4 + B.1.11.NmC2	>>	N/A	46-47	N/A	3.75e-01	4.41e-116	[], []
38	OP890534.1	116	49	B.1.17.NmC4	N/A	N/A	1-45,46-49		B.1.17.NmC4 + C.1.NmC2	>>	N/A	45-46	N/A	4.40e+01	2.47e-93	[], []
38	OP890543.1	116	52	B.1.17.NmC4	N/A	N/A	1-47,48-52		B.1.17.NmC4 + B.1.11.NmC2	>>	N/A	47-48	N/A	3.75e-01	1.06e-120	[], []
38	OP890541.1	116	53	B.1.17.NmC4	N/A	N/A	1-49,50-53		B.1.17.NmC4 + C.1.NmC2	>>	N/A	49-50	N/A	4.40e+01	3.23e-119	[], []
38	OP890532.1	116	50	B.1.17.NmC4	N/A	N/A	1-46,47-50		B.1.17.NmC4 + C.1.NmC2	>>	N/A	46-47	N/A	4.40e+01	2.37e-99	[], []
38	OP680507.1	116	50	B.1.17.NmC4	N/A	N/A	1-43,44-50		B.1.6 + B.1.17	>>	N/A	43-44	N/A	5.47e-48	1.19e-08	[], []
38	OP890544.1	116	50	B.1.17.NmC4	N/A	N/A	1-46,47-50		B.1.17.NmC4 + C.1.NmC2	>>	N/A	46-47	N/A	4.40e+01	4.73e-100	[], []
38	OP890550.1	116	57	B.1.17.NmC4	N/A	N/A	1-53,54-57		B.1.17.NmC4 + C.1.NmC2	>>	N/A	53-54	N/A	4.40e+01	8.67e-122	[], []
38	OP920675.1	116	50	B.1.17.NmC4	N/A	N/A	1-40,41-50		B.1.3.NmC1 + B.1.17	>>	N/A	40-41	N/A	2.82e-89	4.51e-35	[], []
38	OP748969.1	116	49	B.1.17.NmC4	N/A	N/A	1-45,46-49		B.1.17.NmC4 + C.1.NmC2	>>	N/A	45-46	N/A	4.40e+01	9.88e-93	[], []
38	OP890529.1	116	51	B.1.17.NmC4	N/A	N/A	1-47,48-51		B.1.17.NmC4 + C.1.NmC2	>>	N/A	47-48	N/A	4.38e+01	9.50e-101	[], []
38	OQ503820.1	116	51	B.1.17.NmC4	N/A	N/A	1-47,48-51		B.1.17.NmC4 + C.1.NmC2	>>	N/A	47-48	N/A	4.38e+01	1.42e-100	[], []
38	OQ730234.1	116	54	B.1.17.NmC4	N/A	N/A	1-50,51-54		B.1.17.NmC4 + C.1.NmC2	>>	N/A	50-51	N/A	4.38e+01	7.70e-128	[], []
38	OQ503841.1	116	52	B.1.17.NmC4	N/A	N/A	1-46,47-52		B.1.17.NmC4 + B.1.6	>>	N/A	46-47	N/A	1.64e+43	3.40e-27	[], []
38	OR499966.1	116	52	B.1.17.NmC4	N/A	N/A	1-43,48-52	43-48	B.1.17.NmC5 + F.5	>>	N/A	43-44	N/A	7.05e+24	1.29e-15	[], []
38	OR499969.1	116	54	B.1.17.NmC4	N/A	N/A	1-49,50-54		B.1.17.NmC4 + B.1.11.NmC2	>>	N/A	49-50	N/A	3.75e-01	3.02e-137	[], []
38	OR499970.1	116	51	B.1.17.NmC4	N/A	N/A	1-47,48-51		B.1.17.NmC4 + C.1.NmC2	>>	N/A	47-48	N/A	4.40e+01	5.65e-109	[], []
38	OR574861.1	116	46	B.1.17.NmC4	N/A	N/A	1-43,44-46		F.5 + B.1.17.NmC4	>>	N/A	43-44	N/A	1.92e-68	2.86e-02	[], []
38	OR574869.1	116	49	B.1.17.NmC4	N/A	N/A	1-37,38-49		F.5 + B.1.17.NmC4	>>	N/A	37-38	N/A	2.77e-81	2.69e-02	[], []
38	OR499974.1	116	53	B.1.17.NmC4	N/A	N/A	1-44,45-48,50-53	44-50 -> 48-50	B.1.21 + A.1.NmC3 + B.1.21	>>	N/A	44-45, 48-49	N/A	2.26e-09	2.44e-99	[], []
38	OR725692.1	116	48	B.1.17.NmC4	N/A	N/A	1-44,45-48		B.1.20.NmC1 + B.1.17.NmC4	>>	N/A	44-45	N/A	1.07e-66	1.41e-02	[], []
38	OR725696.1	116	48	B.1.17.NmC4	N/A	N/A	1-37,38-48		F.5 + B.1.17.NmC4	>>	N/A	37-38	N/A	2.32e-74	2.69e-02	[], []
38	PP631920.1	116	58	B.1.17.NmC4	N/A	N/A	1-53,54-58		B.1.17.NmC4 + B.1.NmC8	>>	N/A	53-54	N/A	3.96e+07	4.16e-114	[], []
38	PP338784.2	116	43	B.1.17.NmC4	N/A	N/A	1-38,39-43		B.1.17.NmC4 + F.5	>>	N/A	38-39	N/A	1.47e-01	6.30e-91	[], []
38	PP437880.1	116	43	B.1.17.NmC4	N/A	N/A	1-38,39-43		B.1.17.NmC4 + F.5	>>	N/A	38-39	N/A	1.47e-01	6.30e-91	[], []
38	PP701815.1	116	57	B.1.17.NmC4	N/A	N/A	1-40,41-57		B.1.22 + B.1.17.NmC4	>>	N/A	40-41	N/A	2.29e-57	1.96e-06	[], []
38	PP734010.1	116	58	B.1.17.NmC4	N/A	N/A	1-49,50-53,54-58	49-54 -> 	F.4 + B.1.17.NmC4 + F.4	>>	N/A	49-50, 53-54	N/A	9.73e-64	8.93e+08	[], []
38	PQ015102.1	116	59	B.1.17.NmC4	N/A	N/A	1-54,55-59		B.1.22 + B.1.11.NmC2	>>	N/A	54-55	N/A	4.05e-09	1.98e-143	[], []
38	PV765593.1	116	62	B.1.17.NmC4	N/A	N/A	1-42,43-62		F.2 + B.1.17.NmC4	>>	N/A	42-43	N/A	1.13e-105	2.74e-13	[], []
41	OP890463.1	223	52	B.1.NmC10	N/A	N/A	1-6,8-52	6-8	B.1.17.NmC6 + B.1.7.NmC1	<<	N/A	6-7	N/A	1.47e-28	5.63e-09	[], []
41	OP890475.1	223	62	B.1.NmC10	N/A	N/A	1-49,50-62		B.1.17.NmC6 + B.1.NmC10	>>	N/A	49-50	N/A	2.13e-25	2.70e-09	[], []
41	OQ469035.1	223	60	B.1.NmC10	N/A	N/A	1-6,8-11,12-60	6-12 -> 6-8	B.1.7 + B.1.NmC10 + B.1.7	<<	N/A	6-7, 11-12	N/A	2.87e-10	8.89e-02	[], []
41	OQ469166.1	223	60	B.1.NmC10	N/A	N/A	1-7,8-60		B.1.NmC10 + B.1.7	<<	N/A	7-8	N/A	8.71e+00	1.60e-06	[], []
41	OP414352.1	223	58	B.1.NmC10	N/A	N/A	1-52,53-58		B.1.NmC3 + B.1.8.NmC2	>>	N/A	52-53	N/A	9.90e-03	1.50e-95	[], []
41	OP587244.1	223	59	B.1.NmC10	N/A	N/A	1-31,32-59		B.1.17.NmC2 + B.1.7	<<	N/A	31-32	N/A	8.36e-104	1.07e-07	[], []
41	OP324546.2	223	59	B.1.NmC10	N/A	N/A	1-53,54-59		B.1 + B.1.NmC10	>>	N/A	53-54	N/A	2.35e-15	1.21e-03	[], []
41	OQ121036.1	223	53	B.1.NmC10	N/A	N/A	1-49,50-53		B.1.6 + C.1.NmC2	>>	N/A	49-50	N/A	6.14e+08	5.66e-69	[], []
41	OP324509.1	223	57	B.1.NmC10	N/A	N/A	1-51,52-57		B.1.NmC3 + B.1.8.NmC2	>>	N/A	51-52	N/A	9.90e-03	2.77e-89	[], []
41	OP414386.1	223	58	B.1.NmC10	N/A	N/A	1-43,44-58		B.1.17.NmC1 + B.1.7	>>	N/A	43-44	N/A	4.57e-29	6.60e-16	[], []
41	OQ419083.1	223	65	B.1.NmC10	N/A	N/A	1-21,23-65	21-23	B.1.17.NmC4 + B.1.NmC10	<<	N/A	22-23	N/A	7.70e-78	2.01e-02	[], []
41	OQ468752.1	223	61	B.1.NmC10	N/A	N/A	1-18,19-61		B.1.17.NmC5 + B.1.NmC10	<<	N/A	18-19	N/A	1.68e-76	5.87e-02	[], []
41	OQ469168.1	223	62	B.1.NmC10	N/A	N/A	1-18,30-62	18-30	B.1.8.NmC2 + B.1.NmC10	<<	N/A	28-29	N/A	4.24e-52	1.93e+04	[], []
41	OQ469292.1	223	64	B.1.NmC10	N/A	N/A	1-46,47-49,51-64	46-51 -> 49-51	B.1.NmC10 + B.1.23 + B.1.NmC10	>>	N/A	46-47, 50-51	N/A	4.07e-15	1.57e-156	[], []
41	OP390195.1	223	65	B.1.NmC10	N/A	N/A	1-50,51-65		B.1.NmC10 + B.1.16	<<	N/A	50-51	N/A	2.32e-04	5.45e-29	[], []
41	OP748959.1	223	56	B.1.NmC10	N/A	N/A	1-52,53-56		B.1.6 + C.1.NmC2	>>	N/A	52-53	N/A	6.14e+08	8.27e-84	[], []
41	OP863227.1	223	61	B.1.NmC10	N/A	N/A	1-55,56-61		B.1.4 + B.1.NmC10	>>	N/A	55-56	N/A	1.02e-07	4.54e-11	[], []
41	OQ121016.1	223	61	B.1.NmC10	N/A	N/A	1-55,56-61		B.1.4 + B.1.NmC10	>>	N/A	55-56	N/A	1.02e-07	4.54e-11	[], []
41	OR353545.1	223	57	B.1.NmC10	N/A	N/A	1-45,46-57		B.1.17.NmC6 + B.1.8.NmC2	>>	N/A	45-46	N/A	8.82e-26	1.87e-64	[], []
41	OQ348867.1	223	57	B.1.NmC10	N/A	N/A	1-7,8-57		B.1.17.NmC2 + B.1.7	<<	N/A	7-8	N/A	2.67e-90	5.22e-07	[], []
41	OP863229.1	223	63	B.1.NmC10	N/A	N/A	1-57,59-63	57-59	B.1 + B.1.4	>>	N/A	57-58	N/A	1.83e-10	5.69e-42	[], []
41	OQ503780.1	223	52	B.1.NmC10	N/A	N/A	1-42,43-45,46-52	42-46 -> 	B.1.NmC10 + B.1.22 + B.1.NmC10	>>	N/A	42-43, 45-46	N/A	1.10e-08	1.99e-75	[], []
41	OQ503819.2	223	65	B.1.NmC10	N/A	N/A	1-44,50-60,61-65	44-61 -> 44-50	B.1.17 + B.1.NmC10 + B.1.17	>>	N/A	49-50, 60-61	N/A	8.02e-59	1.27e-14	[], []
41	OQ644786.1	223	58	B.1.NmC10	N/A	N/A	1-6,7-58		B.1.NmC10 + B.1.6	<<	N/A	6-7	N/A	2.94e-13	4.53e-06	[], []
41	OQ547899.2	223	64	B.1.NmC10	N/A	N/A	1-45,50-59,60-64	45-60 -> 45-50	B.1.17 + B.1.NmC10 + B.1.17	>>	N/A	45-46, 59-60	N/A	4.60e-45	9.17e-08	[], []
42	PQ340482.1	87	66	B.1.20	N/A	N/A	1-49,50-66		B.1.13.NmC1 + B.1.20	<<	N/A	49-50	N/A	1.80e-28	6.59e-14	[], []
42	OR464211.1	87	71	B.1.20	N/A	N/A	1-34,35-40,41-71	34-41 -> 	B.1.20 + A.1.NmC1 + B.1.20	<<	N/A	34-35, 40-41	N/A	2.61e-05	9.07e-203	[], []
42	PP533282.1	87	71	B.1.20	N/A	N/A	1-5,6-71		B.1.1.NmC1 + B.1.20	<<	N/A	5-6	N/A	6.46e-126	1.83e-17	[], []
42	PP533286.1	87	72	B.1.20	N/A	N/A	1-4,5-6,7-72	4-7 -> 	B.1.20 + B.1.6 + B.1.20	<<	N/A	4-5, 6-7	N/A	2.05e-17	4.05e-81	[], []
42	PP533287.1	87	72	B.1.20	N/A	N/A	1-4,5-6,7-72	4-7 -> 	B.1.20 + B.1.6 + B.1.20	<<	N/A	4-5, 6-7	N/A	2.05e-17	2.02e-81	[], []
42	PQ686946.1	87	68	B.1.20	N/A	N/A	1-44,51-68	44-51	B.1.13.NmC3 + B.1.20	<<	N/A	44-45	N/A	3.81e-24	2.91e-09	[], []
42	OR499978.1	87	64	B.1.20	N/A	N/A	1-4,6-38,39-64	4-39 -> 4-6	B.1.20 + B.1.20.NmC1 + B.1.20	<<	N/A	5-6, 38-39	N/A	8.72e-35	2.37e-15	[], []
42	OR473614.1	87	64	B.1.20	N/A	N/A	1-4,5-64		B.1.6 + B.1.20	<<	N/A	4-5	N/A	3.88e-60	1.79e-17	[], []
42	PP507074.1	87	65	B.1.20	N/A	N/A	1-40,41-65		B.1.NmC7 + B.1.20	<<	N/A	40-41	N/A	1.09e-23	3.12e-40	[], []
42	PP093709.1	87	65	B.1.20	N/A	N/A	1-33,34-39,40-65	33-40 -> 	B.1.20 + B.1.8.NmC1 + B.1.20	<<	N/A	33-34, 39-40	N/A	4.99e-26	1.72e-122	[], []
42	PP093710.1	87	64	B.1.20	N/A	N/A	1-3,19-38,39-64	3-39 -> 3-19	B.1.20 + B.1.NmC5 + B.1.20	<<	N/A	3-4, 38-39	N/A	5.15e-40	1.08e-15	[], []
42	PP093711.1	87	64	B.1.20	N/A	N/A	1-3,19-38,39-64	3-39 -> 3-19	B.1.20 + B.1.NmC5 + B.1.20	<<	N/A	3-4, 38-39	N/A	5.15e-40	1.08e-15	[], []
42	PP882826.1	87	63	B.1.20	N/A	N/A	1-45,46-63		B.1.13.NmC3 + B.1.20	>>	N/A	45-46	N/A	1.08e-30	1.53e-08	[], []
42	PQ451843.1	87	66	B.1.20	N/A	N/A	1-35,36-53,54-66	35-54 -> 	B.1.20 + B.1.2.NmC6 + B.1.20	>>	N/A	35-36, 53-54	N/A	4.26e-29	2.15e-56	[], []
42	PP882827.2	87	63	B.1.20	N/A	N/A	1-33,34-39,40-63	33-40 -> 	B.1.20 + A.1.NmC1 + B.1.20	<<	N/A	33-34, 39-40	N/A	2.61e-05	1.05e-163	[], []
42	PP533318.1	87	68	B.1.20	N/A	N/A	1-4,5-6,7-68	4-7 -> 	B.1.20 + B.1.11.NmC1 + B.1.20	<<	N/A	4-5, 6-7	N/A	7.23e-09	2.76e-112	[], []
42	PQ451837.1	87	68	B.1.20	N/A	N/A	1-46,47-68		B.1.17.NmC4 + B.1.20	>>	N/A	46-47	N/A	2.46e-76	4.22e-08	[], []
