case_number	case_name	n_sequences	n_changes	group_name	gt_candidates	test_status	initial_region_span	gap_history	best_candidates	direction_L1	rank_L1_L2	bc_breakpoints_target	gt_breakpoints_target	p_value_vs_L1	p_value_vs_L2	alternative_candidates
40	PP_001AG3R	2189	63	A.D.4.NmC1	N/A	N/A	1-13,14-63		A.D.4.NmC3 + A.D.4.NmC1	<<	N/A	13-14	N/A	4.54e-13	1.94e-07	[], []
40	PP_001AG5M	2189	62	A.D.4.NmC1	N/A	N/A	1-57,58-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	57-58	N/A	3.20e-03	4.94e-324	[], []
40	PP_001AG9D	2189	62	A.D.4.NmC1	N/A	N/A	1-57,58-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	57-58	N/A	3.20e-03	4.94e-324	[], []
40	PP_001AGC7	2189	61	A.D.4.NmC1	N/A	N/A	1-56,57-61		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	56-57	N/A	3.21e-03	0.00e+00	[], []
40	PP_001AGD5	2189	62	A.D.4.NmC1	N/A	N/A	1-57,58-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	57-58	N/A	3.21e-03	0.00e+00	[], []
40	PP_001AGKS	2189	61	A.D.4.NmC1	N/A	N/A	1-56,57-61		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	56-57	N/A	3.21e-03	0.00e+00	[], []
40	PP_001AGLQ	2189	61	A.D.4.NmC1	N/A	N/A	1-56,57-61		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	56-57	N/A	3.21e-03	0.00e+00	[], []
40	PP_001AGNL	2189	62	A.D.4.NmC1	N/A	N/A	1-57,58-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	57-58	N/A	3.20e-03	4.94e-324	[], []
40	PP_001AGPJ	2189	62	A.D.4.NmC1	N/A	N/A	1-57,58-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	57-58	N/A	3.20e-03	0.00e+00	[], []
40	PP_001AGRE	2189	66	A.D.4.NmC1	N/A	N/A	1-13,14-66		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	13-14	N/A	0.00e+00	8.88e-09	[], []
40	PP_001AH1U	2189	63	A.D.4.NmC1	N/A	N/A	1-58,59-63		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	3.21e-03	0.00e+00	[], []
40	PP_001AH2S	2189	62	A.D.4.NmC1	N/A	N/A	1-57,58-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	57-58	N/A	3.20e-03	4.94e-324	[], []
40	PP_001AZUR	2189	46	A.D.4.NmC1	N/A	N/A	1-26,32-46	26-32	A.D.4.NmC1 + A.3	>>	N/A	30-31	N/A	9.20e-25	2.07e+09	[], []
40	PP_001B217	2189	57	A.D.4.NmC1	N/A	N/A	1-6,7-57		A.D.4.NmC3 + A.D.4.NmC1	<<	N/A	6-7	N/A	1.11e-06	6.02e-02	[], []
40	PP_001CM3G	2189	59	A.D.4.NmC1	N/A	N/A	1-54,55-59		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	54-55	N/A	3.21e-03	1.58e-265	[], []
40	PP_001CM5C	2189	59	A.D.4.NmC1	N/A	N/A	1-12,13-59		A.D.4.NmC3 + A.D.4.NmC1	<<	N/A	12-13	N/A	1.06e-07	4.33e-06	[], []
40	PP_001CM6A	2189	61	A.D.4.NmC1	N/A	N/A	1-56,57-61		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	56-57	N/A	3.21e-03	8.61e-301	[], []
40	PP_001CM86	2189	60	A.D.4.NmC1	N/A	N/A	1-12,13-60		A.D.4.NmC3 + A.D.4.NmC1	<<	N/A	12-13	N/A	4.78e-13	4.33e-06	[], []
40	PP_001CM94	2189	61	A.D.4.NmC1	N/A	N/A	1-13,14-61		A.D.4.NmC3 + A.D.4.NmC1	<<	N/A	13-14	N/A	2.40e-13	5.45e-06	[], []
40	PP_001CMA2	2189	59	A.D.4.NmC1	N/A	N/A	1-12,13-59		A.D.4.NmC3 + A.D.4.NmC1	<<	N/A	12-13	N/A	1.06e-07	4.33e-06	[], []
40	PP_001CMB0	2189	57	A.D.4.NmC1	N/A	N/A	1-52,53-57		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	52-53	N/A	3.20e-03	1.88e-294	[], []
40	PP_001CN93	2189	64	A.D.4.NmC1	N/A	N/A	1-59,60-64		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	59-60	N/A	3.20e-03	0.00e+00	[], []
40	PP_001CNA1	2189	62	A.D.4.NmC1	N/A	N/A	1-12,13-62		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	12-13	N/A	0.00e+00	2.43e-07	[], []
40	PP_001CNBZ	2189	59	A.D.4.NmC1	N/A	N/A	1-13,14-59		A.D.4.NmC3 + A.D.4.NmC1	<<	N/A	13-14	N/A	9.93e-08	9.28e-07	[], []
40	PP_001CNCX	2189	63	A.D.4.NmC1	N/A	N/A	1-53,55-63	53-55	A.D.4.NmC3 + A.3.1	>>	N/A	54-55	N/A	4.57e-04	6.32e-226	[], []
40	PP_001CNET	2189	63	A.D.4.NmC1	N/A	N/A	1-53,55-63	53-55	A.D.4.NmC3 + A.3.1	>>	N/A	54-55	N/A	4.57e-04	6.32e-226	[], []
40	PP_001CNFR	2189	63	A.D.4.NmC1	N/A	N/A	1-58,59-63		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	3.21e-03	0.00e+00	[], []
40	PP_001CNGP	2189	64	A.D.4.NmC1	N/A	N/A	1-59,60-64		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	59-60	N/A	3.20e-03	4.94e-323	[], []
40	PP_001CNHL	2189	61	A.D.4.NmC1	N/A	N/A	1-42,43-61		A.D.2.2.1 + A.3.1	>>	N/A	42-43	N/A	0.00e+00	1.90e-210	[], []
40	PP_001CNJJ	2189	65	A.D.4.NmC1	N/A	N/A	1-9,10-65		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	9-10	N/A	0.00e+00	7.54e-06	[], []
40	PP_001CNKG	2189	65	A.D.4.NmC1	N/A	N/A	1-15,17-65	15-17	A.D.4.NmC3 + A.D.4.NmC1	<<	N/A	16-17	N/A	6.83e-08	6.87e-03	[], []
40	PP_001CNLE	2189	63	A.D.4.NmC1	N/A	N/A	1-12,13-63		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	12-13	N/A	0.00e+00	2.43e-07	[], []
40	PP_001CNMC	2189	63	A.D.4.NmC1	N/A	N/A	1-8,9-63		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	8-9	N/A	0.00e+00	2.82e-05	[], []
40	PP_001CNNA	2189	63	A.D.4.NmC1	N/A	N/A	1-8,9-63		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	8-9	N/A	0.00e+00	2.82e-05	[], []
40	PP_001CNP8	2189	64	A.D.4.NmC1	N/A	N/A	1-54,56-64	54-56	A.D.4.NmC3 + A.3.1	>>	N/A	55-56	N/A	4.55e-04	1.07e-231	[], []
40	PP_001CNQ6	2189	61	A.D.4.NmC1	N/A	N/A	1-56,57-61		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	56-57	N/A	3.21e-03	4.94e-324	[], []
40	PP_001CNR4	2189	62	A.D.4.NmC1	N/A	N/A	1-12,13-62		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	12-13	N/A	0.00e+00	2.43e-07	[], []
40	PP_001CNT0	2189	65	A.D.4.NmC1	N/A	N/A	1-12,13-65		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	12-13	N/A	0.00e+00	2.43e-07	[], []
40	PP_001CNUY	2189	63	A.D.4.NmC1	N/A	N/A	1-50,53-63	50-53	A.D.2.2.1 + A.3.1	>>	N/A	51-52	N/A	0.00e+00	1.62e-224	[], []
40	PP_001CNVW	2189	60	A.D.4.NmC1	N/A	N/A	1-46,47-60		A.D.2.2.1 + A.3.1	>>	N/A	46-47	N/A	0.00e+00	6.90e-198	[], []
40	PP_001CNWU	2189	60	A.D.4.NmC1	N/A	N/A	1-12,13-60		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	12-13	N/A	0.00e+00	2.43e-07	[], []
40	PP_001CNXS	2189	66	A.D.4.NmC1	N/A	N/A	1-61,62-66		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	61-62	N/A	3.20e-03	0.00e+00	[], []
40	PP_001CZL3	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	4.70e-40	2.83e-12	[], []
40	PP_001CZM1	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	4.70e-40	2.83e-12	[], []
40	PP_001CZNZ	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	4.70e-40	2.83e-12	[], []
40	PP_001CZPX	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	4.70e-40	2.83e-12	[], []
40	PP_001CZQV	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	4.70e-40	2.83e-12	[], []
40	PP_001CZRT	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	4.70e-40	2.83e-12	[], []
40	PP_001CZSR	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	4.70e-40	2.83e-12	[], []
40	PP_001CZTP	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	4.70e-40	2.83e-12	[], []
40	PP_001CZUM	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	4.70e-40	2.83e-12	[], []
40	PP_001CZVK	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	4.70e-40	2.83e-12	[], []
40	PP_001CZWH	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	4.70e-40	2.83e-12	[], []
40	PP_001CZXF	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	4.70e-40	2.83e-12	[], []
40	PP_001CZYD	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	4.70e-40	2.83e-12	[], []
40	PP_001CZZB	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	4.70e-40	2.83e-12	[], []
40	PP_001D007	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	4.70e-40	2.83e-12	[], []
40	PP_001D015	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	4.70e-40	2.83e-12	[], []
40	PP_001D023	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	4.70e-40	2.83e-12	[], []
40	PP_001D031	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	4.70e-40	2.83e-12	[], []
40	PP_001D04Z	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	1.27e-41	2.85e-12	[], []
40	PP_001D05X	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	2.82e-40	2.83e-12	[], []
40	PP_001D06V	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	2.13e-45	2.85e-12	[], []
40	PP_001D07T	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	1.96e-40	2.83e-12	[], []
40	PP_001D08R	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	1.96e-40	2.83e-12	[], []
40	PP_001D09P	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	5.22e-40	2.85e-12	[], []
40	PP_001D0AM	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	5.22e-40	2.85e-12	[], []
40	PP_001D0BK	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	1.28e-40	2.83e-12	[], []
40	PP_001D0CH	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	8.86e-47	2.83e-12	[], []
40	PP_001D0DF	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	8.86e-47	2.83e-12	[], []
40	PP_001D0ED	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	8.86e-47	2.83e-12	[], []
40	PP_001D0FB	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	8.86e-47	2.83e-12	[], []
40	PP_001D0G9	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	8.86e-47	2.83e-12	[], []
40	PP_001D0H6	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	8.86e-47	2.83e-12	[], []
40	PP_001D0J4	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	8.86e-47	2.83e-12	[], []
40	PP_001D0K2	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	8.86e-47	2.83e-12	[], []
40	PP_001D0L0	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	8.86e-47	2.83e-12	[], []
40	PP_001D0MY	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	8.86e-47	2.83e-12	[], []
40	PP_001D0NW	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	8.86e-47	2.83e-12	[], []
40	PP_001D0PU	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	8.86e-47	2.83e-12	[], []
40	PP_001D0QS	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	8.86e-47	2.83e-12	[], []
40	PP_001D0RQ	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	8.86e-47	2.83e-12	[], []
40	PP_001D0SN	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	8.86e-47	2.83e-12	[], []
40	PP_001D0TL	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	8.86e-47	2.83e-12	[], []
40	PP_001D0UJ	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	8.86e-47	2.83e-12	[], []
40	PP_001D0VG	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	8.86e-47	2.83e-12	[], []
40	PP_001D0WE	2189	49	A.D.4.NmC1	N/A	N/A	1-5,6-49		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	8.86e-47	2.83e-12	[], []
40	PP_001D0XC	2189	50	A.D.4.NmC1	N/A	N/A	1-5,6-50		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	2.66e-46	2.85e-12	[], []
40	PP_001D510	2189	50	A.D.4.NmC1	N/A	N/A	1-5,6-50		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	1.51e-55	2.85e-12	[], []
40	PP_001D52Y	2189	50	A.D.4.NmC1	N/A	N/A	1-5,6-50		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	3.99e-52	2.83e-12	[], []
40	PP_001D53W	2189	52	A.D.4.NmC1	N/A	N/A	1-5,6-52		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	2.07e-41	2.83e-12	[], []
40	PP_001D54U	2189	50	A.D.4.NmC1	N/A	N/A	1-5,6-50		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	8.92e-44	2.83e-12	[], []
40	PP_001D55S	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	1.38e-43	2.85e-12	[], []
40	PP_001D5TF	2189	48	A.D.4.NmC1	N/A	N/A	1-5,6-48		A.3.1.1 + A.D.4.NmC1	<<	N/A	5-6	N/A	2.10e-45	2.83e-12	[], []
40	PP_001DA2T	2189	45	A.D.4.NmC1	N/A	N/A	1-32,33-38,40-45	32-40 -> 38-40	A.3 + A.3.1.1 + A.3	>>	N/A	32-33, 38-39	N/A	1.14e-04	2.17e-92	[], []
40	PP_001DCHU	2189	47	A.D.4.NmC1	N/A	N/A	1-41,42-47		A.D.4.NmC1 + A.3	>>	N/A	41-42	N/A	6.85e-21	3.11e-33	[], []
40	PP_001DMJH	2189	43	A.D.4.NmC1	N/A	N/A	1-33,34-36,37-43	33-37 -> 	A.3 + A.D.4.NmC1 + A.3	>>	N/A	33-34, 36-37	N/A	4.81e-16	3.75e-47	[], []
40	PP_001DVFG	2189	60	A.D.4.NmC1	N/A	N/A	1-55,56-60		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	55-56	N/A	3.21e-03	3.72e-293	[], []
40	PP_001DVJ9	2189	59	A.D.4.NmC1	N/A	N/A	1-54,55-59		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	54-55	N/A	3.21e-03	4.97e-295	[], []
40	PP_001DVK7	2189	64	A.D.4.NmC1	N/A	N/A	1-14,15-64		A.D.4.NmC3 + A.D.4.NmC1	<<	N/A	14-15	N/A	1.89e-18	1.93e-07	[], []
40	PP_001DVL5	2189	60	A.D.4.NmC1	N/A	N/A	1-55,56-60		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	55-56	N/A	3.21e-03	1.04e-316	[], []
40	PP_001DVM3	2189	62	A.D.4.NmC1	N/A	N/A	1-12,14-62	12-14	A.D.2.2.1 + A.D.4.NmC1	<<	N/A	12-13	N/A	0.00e+00	2.43e-07	[], []
40	PP_001DVN1	2189	63	A.D.4.NmC1	N/A	N/A	1-12,13-63		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	12-13	N/A	0.00e+00	2.43e-07	[], []
40	PP_001DVQX	2189	60	A.D.4.NmC1	N/A	N/A	1-55,56-60		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	55-56	N/A	3.21e-03	3.72e-293	[], []
40	PP_001DVZD	2189	60	A.D.4.NmC1	N/A	N/A	1-12,13-60		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	12-13	N/A	0.00e+00	2.43e-07	[], []
40	PP_001DW0B	2189	60	A.D.4.NmC1	N/A	N/A	1-55,56-60		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	55-56	N/A	3.20e-03	1.19e-305	[], []
40	PP_001DW19	2189	62	A.D.4.NmC1	N/A	N/A	1-39,40-62		A.D.2.2.1 + A.D.4.NmC1	>>	N/A	39-40	N/A	0.00e+00	1.46e-08	[], []
40	PP_001DW27	2189	61	A.D.4.NmC1	N/A	N/A	1-13,14-61		A.D.4.NmC3 + A.D.4.NmC1	<<	N/A	13-14	N/A	3.76e-13	2.94e-07	[], []
40	PP_001DW51	2189	60	A.D.4.NmC1	N/A	N/A	1-11,12-60		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	11-12	N/A	0.00e+00	3.41e-06	[], []
40	PP_001DW6Z	2189	60	A.D.4.NmC1	N/A	N/A	1-11,12-60		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	11-12	N/A	0.00e+00	3.41e-06	[], []
40	PP_001DW7X	2189	61	A.D.4.NmC1	N/A	N/A	1-11,12-61		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	11-12	N/A	0.00e+00	3.41e-06	[], []
40	PP_001DW9T	2189	62	A.D.4.NmC1	N/A	N/A	1-57,58-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	57-58	N/A	3.21e-03	0.00e+00	[], []
40	PP_001DWBP	2189	63	A.D.4.NmC1	N/A	N/A	1-12,13-63		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	12-13	N/A	0.00e+00	2.43e-07	[], []
40	PP_001DWCM	2189	62	A.D.4.NmC1	N/A	N/A	1-58,59-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	5.73e-02	2.97e-317	[], []
40	PP_001DWDK	2189	62	A.D.4.NmC1	N/A	N/A	1-56,57-62		A.D.4.NmC3 + A.3.1	>>	N/A	56-57	N/A	5.11e-04	4.50e-205	[], []
40	PP_001DWEH	2189	63	A.D.4.NmC1	N/A	N/A	1-58,59-63		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	3.21e-03	0.00e+00	[], []
40	PP_001DWFF	2189	61	A.D.4.NmC1	N/A	N/A	1-56,57-61		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	56-57	N/A	3.21e-03	2.96e-323	[], []
40	PP_001DWHA	2189	64	A.D.4.NmC1	N/A	N/A	1-59,60-64		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	59-60	N/A	3.20e-03	0.00e+00	[], []
40	PP_001DWJ8	2189	63	A.D.4.NmC1	N/A	N/A	1-57,58-63		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	57-58	N/A	3.86e-04	0.00e+00	[], []
40	PP_001DWK6	2189	63	A.D.4.NmC1	N/A	N/A	1-58,59-63		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	3.20e-03	0.00e+00	[], []
40	PP_001DWL4	2189	59	A.D.4.NmC1	N/A	N/A	1-12,13-59		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	12-13	N/A	0.00e+00	2.43e-07	[], []
40	PP_001DWM2	2189	57	A.D.4.NmC1	N/A	N/A	1-13,14-57		A.D.4.NmC3 + A.D.4.NmC1	<<	N/A	13-14	N/A	2.54e-07	6.64e-07	[], []
40	PP_001DWN0	2189	62	A.D.4.NmC1	N/A	N/A	1-12,13-62		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	12-13	N/A	0.00e+00	2.43e-07	[], []
40	PP_001DWQW	2189	62	A.D.4.NmC1	N/A	N/A	1-13,14-62		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	13-14	N/A	0.00e+00	5.57e-09	[], []
40	PP_001DWRU	2189	62	A.D.4.NmC1	N/A	N/A	1-12,13-62		A.D.4.NmC3 + A.D.4.NmC1	<<	N/A	12-13	N/A	7.73e-08	3.84e-06	[], []
40	PP_001DWSS	2189	69	A.D.4.NmC1	N/A	N/A	1-3,4-69		A.2.1.1 + A.D.4.NmC1	<<	N/A	3-4	N/A	0.00e+00	2.79e-02	[], []
40	PP_001DWTQ	2189	60	A.D.4.NmC1	N/A	N/A	1-55,56-60		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	55-56	N/A	3.21e-03	1.04e-316	[], []
40	PP_001DWUN	2189	64	A.D.4.NmC1	N/A	N/A	1-12,13-64		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	12-13	N/A	0.00e+00	2.43e-07	[], []
40	PP_001DWWJ	2189	61	A.D.4.NmC1	N/A	N/A	1-55,56-61		A.D.4.NmC3 + A.3.1	>>	N/A	55-56	N/A	5.11e-04	1.05e-205	[], []
40	PP_001DWXG	2189	59	A.D.4.NmC1	N/A	N/A	1-12,13-59		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	12-13	N/A	0.00e+00	2.43e-07	[], []
40	PP_001DWYE	2189	63	A.D.4.NmC1	N/A	N/A	1-57,58-63		A.D.4.NmC3 + A.3.1	>>	N/A	57-58	N/A	2.34e-08	7.57e-195	[], []
40	PP_001DWZC	2189	61	A.D.4.NmC1	N/A	N/A	1-48,49-61		A.D.2.2.1 + A.3.1.NmC1	>>	N/A	48-49	N/A	0.00e+00	0.00e+00	[], []
40	PP_001DX0A	2189	62	A.D.4.NmC1	N/A	N/A	1-10,11-62		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	10-11	N/A	0.00e+00	2.23e-06	[], []
40	PP_001DX26	2189	61	A.D.4.NmC1	N/A	N/A	1-56,57-61		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	56-57	N/A	3.21e-03	2.34e-278	[], []
40	PP_001DX34	2189	61	A.D.4.NmC1	N/A	N/A	1-12,13-61		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	12-13	N/A	0.00e+00	2.43e-07	[], []
40	PP_001DX7W	2189	61	A.D.4.NmC1	N/A	N/A	1-12,13-61		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	12-13	N/A	0.00e+00	2.43e-07	[], []
40	PP_001DXZB	2189	63	A.D.4.NmC1	N/A	N/A	1-12,13-63		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	12-13	N/A	0.00e+00	2.43e-07	[], []
40	PP_001DY09	2189	61	A.D.4.NmC1	N/A	N/A	1-12,13-61		A.D.2.2.1 + A.D.4.NmC1	<<	N/A	12-13	N/A	0.00e+00	2.43e-07	[], []
40	PP_001DY33	2189	63	A.D.4.NmC1	N/A	N/A	1-58,59-63		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	58-59	N/A	3.21e-03	0.00e+00	[], []
40	PP_001DY41	2189	62	A.D.4.NmC1	N/A	N/A	1-57,58-62		A.D.4.NmC3 + A.3.1.NmC1	>>	N/A	57-58	N/A	3.20e-03	7.06e-321	[], []
40	PP_001DY5Z	2189	60	A.D.4.NmC1	N/A	N/A	1-39,40-60		A.D.2.2.1 + A.D.4.NmC1	>>	N/A	39-40	N/A	0.00e+00	7.79e-07	[], []
40	PP_001DY6X	2189	60	A.D.4.NmC1	N/A	N/A	1-48,49-60		A.D.2.2.1 + A.D.4.NmC1	>>	N/A	48-49	N/A	0.00e+00	1.14e-07	[], []
