genomeIDs	original_lineage	recombinant_parents	breakpoint_count	case_report_folder
PP_002UA4R	B.D.E.5	B.D.E.5 + B.D.E.6 + B.D.E.5	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_25_B.D.E.5_PP_002UA4R
PP_0024VNJ	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0024VNJ
PP_0024VSA	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0024VSA
PP_0024W2Q	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0024W2Q
PP_0025648	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0025648
PP_002NDK3	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002NDK3
PP_0023YC4	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0023YC4
PP_0024W0U	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0024W0U
PP_0024W1S	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0024W1S
PP_0024W3N	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0024W3N
PP_0024W4L	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0024W4L
PP_0027ACJ	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027ACJ
PP_0027B15	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027B15
PP_002KKFC	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KKFC
PP_002KKGA	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KKGA
PP_002KKH7	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KKH7
PP_002LZB4	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LZB4
PP_002SGX2	B.D.2	B.D.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SGX2
PP_002SGY0	B.D.2	B.D.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SGY0
PP_002SH1U	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SH1U
PP_002SHC6	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SHC6
PP_002MU8D	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002MU8D
PP_00271XN	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_00271XN
PP_002MUQE	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002MUQE
PP_002L972	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002L972
PP_002LNNS	B.D.2	B.D.2 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LNNS
PP_002LNZ4	B.D.2	B.D.2 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LNZ4
PP_002LP8L	B.D.2	B.D.2 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LP8L
PP_0027MQG	B.D.2	B.D.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027MQG
PP_0027MHW	B.D.2	B.D.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027MHW
PP_0027BED	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027BED
PP_0027BFB	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027BFB
PP_0027BPU	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027BPU
PP_0027UMF	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027UMF
PP_0027UPB	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027UPB
PP_0027UQ9	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027UQ9
PP_0027UWX	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027UWX
PP_0027UYT	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027UYT
PP_0027VR6	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027VR6
PP_002KLG9	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KLG9
PP_002KLJ4	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KLJ4
PP_002KLRQ	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KLRQ
PP_002KLWE	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KLWE
PP_002KPJ1	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KPJ1
PP_002LZGU	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LZGU
PP_002LZR9	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LZR9
PP_002LZWZ	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LZWZ
PP_002LZZT	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LZZT
PP_002SLXY	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SLXY
PP_002SM0S	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SM0S
PP_002SQ79	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SQ79
PP_002SQA3	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SQA3
PP_002SQCZ	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SQCZ
PP_002N449	B.D.2	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002N449
PP_0027MGZ	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027MGZ
PP_0027MU8	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027MU8
PP_002MHDE	B.D.2	B.D.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002MHDE
PP_002MFFC	B.D.2	B.D.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002MFFC
PP_002MFGA	B.D.2	B.D.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002MFGA
PP_002MKEA	B.D.2	B.D.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002MKEA
PP_002MFCJ	B.D.2	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002MFCJ
PP_002MFDG	B.D.2	B.D.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002MFDG
PP_002MHG8	B.D.2	B.D.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002MHG8
PP_002MFBL	B.D.2	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002MFBL
PP_0027NJT	B.D.2	B.D.E.2 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027NJT
PP_0027N1U	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027N1U
PP_002L956	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002L956
PP_0027MKS	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027MKS
PP_0027MV6	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027MV6
PP_0027MX2	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027MX2
PP_0027MW4	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027MW4
PP_0027MNL	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027MNL
PP_0027MJU	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027MJU
PP_0027D13	B.D.2	B.D.2 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027D13
PP_0027DK0	B.D.2	B.D.2 + B.D.E.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027DK0
PP_0027DPS	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027DPS
PP_0027DSL	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027DSL
PP_0027DVE	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027DVE
PP_0027E12	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027E12
PP_0027E6S	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027E6S
PP_0027V87	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027V87
PP_0027VDX	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027VDX
PP_0027VFT	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027VFT
PP_0027VHN	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027VHN
PP_0027VWW	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027VWW
PP_0027W6A	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027W6A
PP_0027W94	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027W94
PP_0027WCY	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027WCY
PP_002KMMX	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KMMX
PP_002KPKZ	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KPKZ
PP_002M0ME	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002M0ME
PP_002M0S4	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002M0S4
PP_002M12J	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002M12J
PP_002MNNQ	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002MNNQ
PP_002RM0U	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002RM0U
PP_002SHJT	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SHJT
PP_002SMKM	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SMKM
PP_002SQYS	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SQYS
PP_0027MY0	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027MY0
PP_0027MZY	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027MZY
PP_002LECM	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LECM
PP_002LEGD	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LEGD
PP_002LV6J	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LV6J
PP_002LT9E	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LT9E
PP_002LUX2	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LUX2
PP_002LV0W	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LV0W
PP_002LW0V	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LW0V
PP_002LW9B	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LW9B
PP_002LWE1	B.D.2	B.D.E.2 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LWE1
PP_002LSQJ	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LSQJ
PP_002LWA9	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LWA9
PP_002LRZ1	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LRZ1
PP_002LVV5	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LVV5
PP_002LVZX	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LVZX
PP_0027PGX	B.D.2	B.D.E.2 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027PGX
PP_00267AT	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_00267AT
PP_0026927	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0026927
PP_0027QD2	B.D.2	B.D.E.2 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027QD2
PP_002LUU8	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LUU8
PP_00267P0	B.D.2	B.D.E.2 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_00267P0
PP_002LVD4	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LVD4
PP_002LQ7M	B.D.2	B.D.E.2 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LQ7M
PP_002LVHV	B.D.2	B.D.2 + B.D.3 + B.D.2	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LVHV
PP_002MGNW	B.D.2	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002MGNW
PP_002KMRP	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KMRP
PP_002KMSM	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KMSM
PP_002KMUH	B.D.2	B.D.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KMUH
PP_002KMWD	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KMWD
PP_002KN13	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KN13
PP_002KN3Z	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KN3Z
PP_002KN4X	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KN4X
PP_002KN5V	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KN5V
PP_002KN8P	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KN8P
PP_002KNLY	B.D.2	B.D.E.2 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KNLY
PP_002KNMW	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KNMW
PP_002KNPS	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KNPS
PP_002KNQQ	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KNQQ
PP_002KNSL	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KNSL
PP_002KNVE	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KNVE
PP_002KNY8	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KNY8
PP_002KNZ6	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KNZ6
PP_002KP3Y	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KP3Y
PP_002KP4W	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KP4W
PP_002KP5U	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KP5U
PP_002KP6S	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KP6S
PP_002KP9L	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KP9L
PP_002KPAJ	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KPAJ
PP_002KPBG	B.D.2	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002KPBG
PP_002L0DZ	B.D.2	B.D.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002L0DZ
PP_002SHV5	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SHV5
PP_002SHX1	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SHX1
PP_002SJ1T	B.D.2	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SJ1T
PP_002SJ4M	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SJ4M
PP_002SJHU	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SJHU
PP_002SK1S	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SK1S
PP_002SK4L	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SK4L
PP_002SK8C	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SK8C
PP_002SMT5	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SMT5
PP_002SRA2	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002SRA2
PP_002LEHA	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LEHA
PP_0027LMP	B.D.2	B.D.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_0027LMP
PP_002LMDC	B.D.2	B.D.E.2 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002LMDC
PP_002RRPB	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002RRPB
PP_002RJ4P	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002RJ4P
PP_002RJB9	B.D.2	B.D.4.1.1 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_26_B.D.2_PP_002RJB9
